,site,value,variable,quality,dateC
69796,3154,20.3,PMTEOM,0.0,2019-08-20 07:00:00
69797,3154,19.8,PMTEOM,0.0,2019-08-20 08:00:00
69798,3154,18.7,PMTEOM,0.0,2019-08-20 09:00:00
69799,3154,13.6,PMTEOM,0.0,2019-08-20 10:00:00
69800,3154,10.4,PMTEOM,0.0,2019-08-20 11:00:00
69801,3154,15.2,PMTEOM,0.0,2019-08-20 12:00:00
69802,3154,12.3,PMTEOM,0.0,2019-08-20 13:00:00
69803,3154,11.4,PMTEOM,0.0,2019-08-20 14:00:00
69804,3154,11.5,PMTEOM,0.0,2019-08-20 15:00:00
69805,3154,15.1,PMTEOM,0.0,2019-08-20 16:00:00
69806,3154,17.8,PMTEOM,0.0,2019-08-20 17:00:00
69807,3154,10.3,PMTEOM,0.0,2019-08-20 18:00:00
69808,3154,12.5,PMTEOM,0.0,2019-08-20 19:00:00
69809,3154,12.0,PMTEOM,0.0,2019-08-20 20:00:00
69810,3154,14.8,PMTEOM,0.0,2019-08-20 21:00:00
69811,3154,13.1,PMTEOM,0.0,2019-08-20 22:00:00
69812,3154,11.2,PMTEOM,0.0,2019-08-20 23:00:00
69813,3154,12.8,PMTEOM,0.0,2019-08-21 00:00:00
69814,3154,13.4,PMTEOM,0.0,2019-08-21 01:00:00
69815,3154,12.9,PMTEOM,0.0,2019-08-21 02:00:00
69816,3154,16.2,PMTEOM,0.0,2019-08-21 03:00:00
69817,3154,13.6,PMTEOM,0.0,2019-08-21 04:00:00
69818,3154,20.4,PMTEOM,0.0,2019-08-21 05:00:00
69819,3154,22.1,PMTEOM,0.0,2019-08-21 06:00:00
69820,3154,18.8,PMTEOM,0.0,2019-08-21 07:00:00
69821,3154,17.6,PMTEOM,0.0,2019-08-21 08:00:00
69822,3154,18.5,PMTEOM,0.0,2019-08-21 09:00:00
69823,3154,15.6,PMTEOM,0.0,2019-08-21 10:00:00
69824,3154,10.6,PMTEOM,0.0,2019-08-21 11:00:00
69825,3154,6.6,PMTEOM,0.0,2019-08-21 12:00:00
69826,3154,9.8,PMTEOM,0.0,2019-08-21 13:00:00
69827,3154,12.8,PMTEOM,0.0,2019-08-21 14:00:00
69828,3154,14.8,PMTEOM,0.0,2019-08-21 15:00:00
69829,3154,14.1,PMTEOM,0.0,2019-08-21 16:00:00
69830,3154,17.3,PMTEOM,0.0,2019-08-21 17:00:00
69831,3154,12.1,PMTEOM,0.0,2019-08-21 18:00:00
69832,3154,15.9,PMTEOM,0.0,2019-08-21 19:00:00
69833,3154,14.3,PMTEOM,0.0,2019-08-21 20:00:00
69834,3154,100.0,PMTEOM,0.0,2019-08-21 21:00:00
69835,3154,30.9,PMTEOM,0.0,2019-08-21 22:00:00
69836,3154,15.7,PMTEOM,0.0,2019-08-21 23:00:00
69837,3154,17.8,PMTEOM,0.0,2019-08-22 00:00:00
69838,3154,22.2,PMTEOM,0.0,2019-08-22 01:00:00
69839,3154,20.8,PMTEOM,0.0,2019-08-22 02:00:00
69840,3154,34.1,PMTEOM,0.0,2019-08-22 03:00:00
69841,3154,36.3,PMTEOM,0.0,2019-08-22 04:00:00
69842,3154,69.3,PMTEOM,0.0,2019-08-22 05:00:00
69843,3154,32.4,PMTEOM,0.0,2019-08-22 06:00:00
69844,3154,26.9,PMTEOM,0.0,2019-08-22 07:00:00
69845,3154,23.1,PMTEOM,0.0,2019-08-22 08:00:00
69846,3154,23.2,PMTEOM,0.0,2019-08-22 09:00:00
69847,3154,22.7,PMTEOM,0.0,2019-08-22 10:00:00
69848,3154,16.6,PMTEOM,0.0,2019-08-22 11:00:00
69849,3154,15.0,PMTEOM,0.0,2019-08-22 12:00:00
69850,3154,19.5,PMTEOM,0.0,2019-08-22 13:00:00
69851,3154,27.2,PMTEOM,0.0,2019-08-22 14:00:00
69852,3154,26.6,PMTEOM,0.0,2019-08-22 15:00:00
69853,3154,28.3,PMTEOM,0.0,2019-08-22 16:00:00
69854,3154,26.4,PMTEOM,0.0,2019-08-22 17:00:00
69855,3154,21.6,PMTEOM,0.0,2019-08-22 18:00:00
69856,3154,20.4,PMTEOM,0.0,2019-08-22 19:00:00
69857,3154,39.3,PMTEOM,0.0,2019-08-22 20:00:00
69858,3154,24.9,PMTEOM,0.0,2019-08-22 21:00:00
69859,3154,21.6,PMTEOM,0.0,2019-08-22 22:00:00
69860,3154,21.1,PMTEOM,0.0,2019-08-22 23:00:00
69861,3154,21.6,PMTEOM,0.0,2019-08-23 00:00:00
69862,3154,26.2,PMTEOM,0.0,2019-08-23 01:00:00
69863,3154,23.8,PMTEOM,0.0,2019-08-23 02:00:00
69864,3154,22.2,PMTEOM,0.0,2019-08-23 03:00:00
69865,3154,31.4,PMTEOM,0.0,2019-08-23 04:00:00
69866,3154,58.7,PMTEOM,0.0,2019-08-23 05:00:00
69867,3154,44.3,PMTEOM,0.0,2019-08-23 06:00:00
69868,3154,27.6,PMTEOM,0.0,2019-08-23 07:00:00
69869,3154,27.8,PMTEOM,0.0,2019-08-23 08:00:00
69870,3154,22.8,PMTEOM,0.0,2019-08-23 09:00:00
69871,3154,21.3,PMTEOM,0.0,2019-08-23 10:00:00
69872,3154,19.0,PMTEOM,0.0,2019-08-23 11:00:00
69873,3154,23.3,PMTEOM,0.0,2019-08-23 12:00:00
69874,3154,22.4,PMTEOM,0.0,2019-08-23 13:00:00
69875,3154,22.8,PMTEOM,0.0,2019-08-23 14:00:00
69876,3154,16.5,PMTEOM,0.0,2019-08-23 15:00:00
69877,3154,17.1,PMTEOM,0.0,2019-08-23 16:00:00
69878,3154,9.5,PMTEOM,0.0,2019-08-23 17:00:00
69879,3154,9.3,PMTEOM,0.0,2019-08-23 18:00:00
69880,3154,8.4,PMTEOM,0.0,2019-08-23 19:00:00
69881,3154,7.2,PMTEOM,0.0,2019-08-23 20:00:00
69882,3154,9.3,PMTEOM,0.0,2019-08-23 21:00:00
69883,3154,10.6,PMTEOM,0.0,2019-08-23 22:00:00
69884,3154,7.7,PMTEOM,0.0,2019-08-23 23:00:00
69885,3154,9.1,PMTEOM,0.0,2019-08-24 00:00:00
69886,3154,10.0,PMTEOM,0.0,2019-08-24 01:00:00
69887,3154,12.8,PMTEOM,0.0,2019-08-24 02:00:00
69888,3154,15.3,PMTEOM,0.0,2019-08-24 03:00:00
69889,3154,29.8,PMTEOM,0.0,2019-08-24 04:00:00
69890,3154,24.1,PMTEOM,0.0,2019-08-24 05:00:00
69891,3154,29.0,PMTEOM,0.0,2019-08-24 06:00:00
69892,3154,26.0,PMTEOM,0.0,2019-08-24 07:00:00
69893,3154,28.7,PMTEOM,0.0,2019-08-24 08:00:00
69894,3154,22.4,PMTEOM,0.0,2019-08-24 09:00:00
69895,3154,16.9,PMTEOM,0.0,2019-08-24 10:00:00
69896,3154,23.3,PMTEOM,0.0,2019-08-24 11:00:00
69897,3154,17.9,PMTEOM,0.0,2019-08-24 12:00:00
69898,3154,15.9,PMTEOM,0.0,2019-08-24 13:00:00
69899,3154,16.8,PMTEOM,0.0,2019-08-24 14:00:00
69900,3154,25.8,PMTEOM,0.0,2019-08-24 15:00:00
69901,3154,15.2,PMTEOM,0.0,2019-08-24 16:00:00
69902,3154,13.9,PMTEOM,0.0,2019-08-24 17:00:00
69903,3154,9.8,PMTEOM,0.0,2019-08-24 18:00:00
69904,3154,13.2,PMTEOM,0.0,2019-08-24 19:00:00
69905,3154,11.7,PMTEOM,0.0,2019-08-24 20:00:00
69906,3154,17.7,PMTEOM,0.0,2019-08-24 21:00:00
69907,3154,34.4,PMTEOM,0.0,2019-08-24 22:00:00
69908,3154,13.7,PMTEOM,0.0,2019-08-24 23:00:00
69909,3154,15.1,PMTEOM,0.0,2019-08-25 00:00:00
69910,3154,15.1,PMTEOM,0.0,2019-08-25 01:00:00
69911,3154,17.6,PMTEOM,0.0,2019-08-25 02:00:00
69912,3154,15.4,PMTEOM,0.0,2019-08-25 03:00:00
69913,3154,16.3,PMTEOM,0.0,2019-08-25 04:00:00
69914,3154,18.5,PMTEOM,0.0,2019-08-25 05:00:00
69915,3154,28.3,PMTEOM,0.0,2019-08-25 06:00:00
69916,3154,15.0,PMTEOM,0.0,2019-08-25 07:00:00
69917,3154,16.4,PMTEOM,0.0,2019-08-25 08:00:00
69918,3154,19.0,PMTEOM,0.0,2019-08-25 09:00:00
69919,3154,19.9,PMTEOM,0.0,2019-08-25 10:00:00
69920,3154,17.8,PMTEOM,0.0,2019-08-25 11:00:00
69921,3154,12.7,PMTEOM,0.0,2019-08-25 12:00:00
69922,3154,12.2,PMTEOM,0.0,2019-08-25 13:00:00
69923,3154,13.7,PMTEOM,0.0,2019-08-25 14:00:00
69924,3154,14.8,PMTEOM,0.0,2019-08-25 15:00:00
69925,3154,23.9,PMTEOM,0.0,2019-08-25 16:00:00
69926,3154,18.9,PMTEOM,0.0,2019-08-25 17:00:00
69927,3154,36.8,PMTEOM,0.0,2019-08-25 18:00:00
69928,3154,23.7,PMTEOM,0.0,2019-08-25 19:00:00
69929,3154,19.9,PMTEOM,0.0,2019-08-25 20:00:00
69930,3154,22.1,PMTEOM,0.0,2019-08-25 21:00:00
69931,3154,20.0,PMTEOM,0.0,2019-08-25 22:00:00
69932,3154,19.9,PMTEOM,0.0,2019-08-25 23:00:00
69933,3154,24.0,PMTEOM,0.0,2019-08-26 00:00:00
69934,3154,22.4,PMTEOM,0.0,2019-08-26 01:00:00
69935,3154,26.0,PMTEOM,0.0,2019-08-26 02:00:00
69936,3154,32.6,PMTEOM,0.0,2019-08-26 03:00:00
69937,3154,29.2,PMTEOM,0.0,2019-08-26 04:00:00
69938,3154,35.4,PMTEOM,0.0,2019-08-26 05:00:00
69939,3154,33.8,PMTEOM,0.0,2019-08-26 06:00:00
69940,3154,29.7,PMTEOM,0.0,2019-08-26 07:00:00
69941,3154,25.0,PMTEOM,0.0,2019-08-26 08:00:00
69942,3154,24.3,PMTEOM,0.0,2019-08-26 09:00:00
69943,3154,22.7,PMTEOM,0.0,2019-08-26 10:00:00
69944,3154,14.4,PMTEOM,0.0,2019-08-26 11:00:00
69945,3154,13.5,PMTEOM,0.0,2019-08-26 12:00:00
69946,3154,13.0,PMTEOM,0.0,2019-08-26 13:00:00
69947,3154,35.1,PMTEOM,0.0,2019-08-26 14:00:00
69948,3154,18.8,PMTEOM,0.0,2019-08-26 15:00:00
69949,3154,21.6,PMTEOM,0.0,2019-08-26 16:00:00
69950,3154,20.9,PMTEOM,0.0,2019-08-26 17:00:00
69951,3154,14.6,PMTEOM,0.0,2019-08-26 18:00:00
69952,3154,15.3,PMTEOM,0.0,2019-08-26 19:00:00
69953,3154,13.6,PMTEOM,0.0,2019-08-26 20:00:00
69954,3154,13.0,PMTEOM,0.0,2019-08-26 21:00:00
69955,3154,17.1,PMTEOM,0.0,2019-08-26 22:00:00
69956,3154,12.8,PMTEOM,0.0,2019-08-26 23:00:00
69957,3154,12.1,PMTEOM,0.0,2019-08-27 00:00:00
69958,3154,15.0,PMTEOM,0.0,2019-08-27 01:00:00
69959,3154,17.3,PMTEOM,0.0,2019-08-27 02:00:00
69960,3154,13.4,PMTEOM,0.0,2019-08-27 03:00:00
69961,3154,25.2,PMTEOM,0.0,2019-08-27 04:00:00
69962,3154,27.8,PMTEOM,0.0,2019-08-27 05:00:00
69963,3154,34.4,PMTEOM,0.0,2019-08-27 06:00:00
69964,3154,19.4,PMTEOM,0.0,2019-08-27 07:00:00
69965,3154,19.3,PMTEOM,0.0,2019-08-27 08:00:00
69966,3154,16.8,PMTEOM,0.0,2019-08-27 09:00:00
69967,3154,13.1,PMTEOM,0.0,2019-08-27 10:00:00
69968,3154,13.6,PMTEOM,0.0,2019-08-27 11:00:00
69969,3154,15.3,PMTEOM,0.0,2019-08-27 12:00:00
69970,3154,16.9,PMTEOM,0.0,2019-08-27 13:00:00
69971,3154,18.5,PMTEOM,0.0,2019-08-27 14:00:00
69972,3154,25.1,PMTEOM,0.0,2019-08-27 15:00:00
69973,3154,22.2,PMTEOM,0.0,2019-08-27 16:00:00
69974,3154,28.7,PMTEOM,0.0,2019-08-27 17:00:00
69975,3154,19.0,PMTEOM,0.0,2019-08-27 18:00:00
69976,3154,16.9,PMTEOM,0.0,2019-08-27 19:00:00
69977,3154,18.3,PMTEOM,0.0,2019-08-27 20:00:00
69978,3154,10.5,PMTEOM,0.0,2019-08-27 21:00:00
69979,3154,13.4,PMTEOM,0.0,2019-08-27 22:00:00
69980,3154,12.6,PMTEOM,0.0,2019-08-27 23:00:00
69981,3154,13.8,PMTEOM,0.0,2019-08-28 00:00:00
69982,3154,12.6,PMTEOM,0.0,2019-08-28 01:00:00
69983,3154,14.9,PMTEOM,0.0,2019-08-28 02:00:00
69984,3154,14.7,PMTEOM,0.0,2019-08-28 03:00:00
69985,3154,21.1,PMTEOM,0.0,2019-08-28 04:00:00
69986,3154,35.8,PMTEOM,0.0,2019-08-28 05:00:00
69987,3154,31.4,PMTEOM,0.0,2019-08-28 06:00:00
69988,3154,26.8,PMTEOM,0.0,2019-08-28 07:00:00
69989,3154,28.3,PMTEOM,0.0,2019-08-28 08:00:00
69990,3154,27.7,PMTEOM,0.0,2019-08-28 09:00:00
69991,3154,14.1,PMTEOM,0.0,2019-08-28 10:00:00
69992,3154,47.6,PMTEOM,0.0,2019-08-28 12:00:00
69993,3154,24.1,PMTEOM,0.0,2019-08-28 13:00:00
69994,3154,18.3,PMTEOM,0.0,2019-08-28 14:00:00
69995,3154,21.8,PMTEOM,0.0,2019-08-28 15:00:00
69996,3154,21.8,PMTEOM,0.0,2019-08-28 16:00:00
69997,3154,18.7,PMTEOM,0.0,2019-08-28 17:00:00
69998,3154,20.6,PMTEOM,0.0,2019-08-28 18:00:00
69999,3154,25.6,PMTEOM,0.0,2019-08-28 19:00:00
70000,3154,24.9,PMTEOM,0.0,2019-08-28 20:00:00
70001,3154,23.3,PMTEOM,0.0,2019-08-28 21:00:00
70002,3154,21.0,PMTEOM,0.0,2019-08-28 22:00:00
70003,3154,23.4,PMTEOM,0.0,2019-08-28 23:00:00
70004,3154,22.9,PMTEOM,0.0,2019-08-29 00:00:00
70005,3154,24.4,PMTEOM,0.0,2019-08-29 01:00:00
70006,3154,24.9,PMTEOM,0.0,2019-08-29 02:00:00
70007,3154,22.5,PMTEOM,0.0,2019-08-29 03:00:00
70008,3154,27.0,PMTEOM,0.0,2019-08-29 04:00:00
70009,3154,32.8,PMTEOM,0.0,2019-08-29 05:00:00
70010,3154,41.1,PMTEOM,0.0,2019-08-29 06:00:00
70011,3154,29.1,PMTEOM,0.0,2019-08-29 07:00:00
70012,3154,27.9,PMTEOM,0.0,2019-08-29 08:00:00
70013,3154,33.0,PMTEOM,0.0,2019-08-29 09:00:00
70014,3154,24.7,PMTEOM,0.0,2019-08-29 10:00:00
70015,3154,24.5,PMTEOM,0.0,2019-08-29 11:00:00
70016,3154,18.5,PMTEOM,0.0,2019-08-29 12:00:00
70017,3154,15.3,PMTEOM,0.0,2019-08-29 13:00:00
70018,3154,16.3,PMTEOM,0.0,2019-08-29 14:00:00
70019,3154,17.1,PMTEOM,0.0,2019-08-29 15:00:00
70020,3154,14.4,PMTEOM,0.0,2019-08-29 16:00:00
70021,3154,16.5,PMTEOM,0.0,2019-08-29 17:00:00
70022,3154,15.7,PMTEOM,0.0,2019-08-29 18:00:00
70023,3154,18.3,PMTEOM,0.0,2019-08-29 19:00:00
70024,3154,19.5,PMTEOM,0.0,2019-08-29 20:00:00
70025,3154,24.3,PMTEOM,0.0,2019-08-29 21:00:00
70026,3154,21.6,PMTEOM,0.0,2019-08-29 22:00:00
70027,3154,22.9,PMTEOM,0.0,2019-08-29 23:00:00
70028,3154,18.3,PMTEOM,0.0,2019-08-30 00:00:00
70029,3154,24.1,PMTEOM,0.0,2019-08-30 01:00:00
70030,3154,23.5,PMTEOM,0.0,2019-08-30 02:00:00
70031,3154,24.8,PMTEOM,0.0,2019-08-30 03:00:00
70032,3154,25.2,PMTEOM,0.0,2019-08-30 04:00:00
70033,3154,39.8,PMTEOM,0.0,2019-08-30 05:00:00
70034,3154,34.0,PMTEOM,0.0,2019-08-30 06:00:00
70035,3154,25.0,PMTEOM,0.0,2019-08-30 07:00:00
70036,3154,25.6,PMTEOM,0.0,2019-08-30 08:00:00
70037,3154,25.5,PMTEOM,0.0,2019-08-30 09:00:00
70038,3154,26.5,PMTEOM,0.0,2019-08-30 10:00:00
70039,3154,19.5,PMTEOM,0.0,2019-08-30 11:00:00
70040,3154,18.1,PMTEOM,0.0,2019-08-30 12:00:00
70041,3154,17.0,PMTEOM,0.0,2019-08-30 13:00:00
70042,3154,20.6,PMTEOM,0.0,2019-08-30 14:00:00
70043,3154,24.5,PMTEOM,0.0,2019-08-30 15:00:00
70044,3154,19.8,PMTEOM,0.0,2019-08-30 16:00:00
70045,3154,11.7,PMTEOM,0.0,2019-08-30 17:00:00
70046,3154,19.0,PMTEOM,0.0,2019-08-30 18:00:00
70047,3154,15.8,PMTEOM,0.0,2019-08-30 19:00:00
70048,3154,15.7,PMTEOM,0.0,2019-08-30 20:00:00
70049,3154,16.3,PMTEOM,0.0,2019-08-30 21:00:00
70050,3154,18.0,PMTEOM,0.0,2019-08-30 22:00:00
70051,3154,17.8,PMTEOM,0.0,2019-08-30 23:00:00
70052,3154,16.0,PMTEOM,0.0,2019-08-31 00:00:00
70053,3154,20.0,PMTEOM,0.0,2019-08-31 01:00:00
70054,3154,15.7,PMTEOM,0.0,2019-08-31 02:00:00
70055,3154,14.4,PMTEOM,0.0,2019-08-31 03:00:00
70056,3154,15.7,PMTEOM,0.0,2019-08-31 04:00:00
70057,3154,33.4,PMTEOM,0.0,2019-08-31 05:00:00
70058,3154,21.8,PMTEOM,0.0,2019-08-31 06:00:00
70059,3154,14.7,PMTEOM,0.0,2019-08-31 07:00:00
70060,3154,14.3,PMTEOM,0.0,2019-08-31 08:00:00
70061,3154,14.4,PMTEOM,0.0,2019-08-31 09:00:00
70062,3154,14.6,PMTEOM,0.0,2019-08-31 10:00:00
70063,3154,15.0,PMTEOM,0.0,2019-08-31 11:00:00
70064,3154,11.8,PMTEOM,0.0,2019-08-31 12:00:00
70065,3154,16.1,PMTEOM,0.0,2019-08-31 13:00:00
70066,3154,16.6,PMTEOM,0.0,2019-08-31 14:00:00
70067,3154,17.2,PMTEOM,0.0,2019-08-31 15:00:00
70068,3154,24.0,PMTEOM,0.0,2019-08-31 16:00:00
70069,3154,19.0,PMTEOM,0.0,2019-08-31 17:00:00
70070,3154,15.8,PMTEOM,0.0,2019-08-31 18:00:00
70071,3154,15.1,PMTEOM,0.0,2019-08-31 19:00:00
70072,3154,19.1,PMTEOM,0.0,2019-08-31 20:00:00
70073,3154,15.8,PMTEOM,0.0,2019-08-31 21:00:00
70074,3154,14.8,PMTEOM,0.0,2019-08-31 22:00:00
70075,3154,14.7,PMTEOM,0.0,2019-08-31 23:00:00
70076,3154,16.1,PMTEOM,0.0,2019-09-01 00:00:00
70077,3154,13.2,PMTEOM,0.0,2019-09-01 01:00:00
70078,3154,15.4,PMTEOM,0.0,2019-09-01 02:00:00
70079,3154,16.4,PMTEOM,0.0,2019-09-01 03:00:00
70080,3154,16.8,PMTEOM,0.0,2019-09-01 04:00:00
70081,3154,21.4,PMTEOM,0.0,2019-09-01 05:00:00
70082,3154,25.1,PMTEOM,0.0,2019-09-01 06:00:00
70083,3154,23.7,PMTEOM,0.0,2019-09-01 07:00:00
70084,3154,22.7,PMTEOM,0.0,2019-09-01 08:00:00
70085,3154,19.9,PMTEOM,0.0,2019-09-01 09:00:00
70086,3154,17.8,PMTEOM,0.0,2019-09-01 10:00:00
70087,3154,10.4,PMTEOM,0.0,2019-09-01 11:00:00
70088,3154,16.8,PMTEOM,0.0,2019-09-01 12:00:00
70089,3154,16.7,PMTEOM,0.0,2019-09-01 13:00:00
70090,3154,18.1,PMTEOM,0.0,2019-09-01 14:00:00
70091,3154,17.9,PMTEOM,0.0,2019-09-01 15:00:00
70092,3154,13.2,PMTEOM,0.0,2019-09-01 16:00:00
70093,3154,11.1,PMTEOM,0.0,2019-09-01 17:00:00
70094,3154,19.4,PMTEOM,0.0,2019-09-01 18:00:00
70095,3154,24.6,PMTEOM,0.0,2019-09-01 19:00:00
70096,3154,21.6,PMTEOM,0.0,2019-09-01 20:00:00
70097,3154,13.8,PMTEOM,0.0,2019-09-01 21:00:00
70098,3154,12.6,PMTEOM,0.0,2019-09-01 22:00:00
70099,3154,12.8,PMTEOM,0.0,2019-09-01 23:00:00
70100,3154,13.0,PMTEOM,0.0,2019-09-02 00:00:00
70101,3154,11.9,PMTEOM,0.0,2019-09-02 01:00:00
70102,3154,13.5,PMTEOM,0.0,2019-09-02 02:00:00
70103,3154,281.8,PMTEOM,0.0,2019-09-02 03:00:00
70104,3154,424.3,PMTEOM,0.0,2019-09-02 04:00:00
70105,3154,353.4,PMTEOM,0.0,2019-09-02 05:00:00
70106,3154,304.7,PMTEOM,0.0,2019-09-02 06:00:00
70107,3154,280.4,PMTEOM,0.0,2019-09-02 07:00:00
70108,3154,265.8,PMTEOM,0.0,2019-09-02 08:00:00
70109,3154,226.1,PMTEOM,0.0,2019-09-02 09:00:00
70110,3154,128.5,PMTEOM,0.0,2019-09-02 10:00:00
70111,3154,110.8,PMTEOM,0.0,2019-09-02 11:00:00
70112,3154,55.2,PMTEOM,0.0,2019-09-02 12:00:00
70113,3154,38.2,PMTEOM,0.0,2019-09-02 13:00:00
70114,3154,63.5,PMTEOM,0.0,2019-09-02 14:00:00
70115,3154,25.4,PMTEOM,0.0,2019-09-02 15:00:00
70116,3154,18.4,PMTEOM,0.0,2019-09-02 16:00:00
70117,3154,23.0,PMTEOM,0.0,2019-09-02 17:00:00
70118,3154,19.5,PMTEOM,0.0,2019-09-02 18:00:00
70119,3154,21.9,PMTEOM,0.0,2019-09-02 19:00:00
70120,3154,17.8,PMTEOM,0.0,2019-09-02 20:00:00
70121,3154,14.7,PMTEOM,0.0,2019-09-02 21:00:00
70122,3154,13.1,PMTEOM,0.0,2019-09-02 22:00:00
70123,3154,19.1,PMTEOM,0.0,2019-09-02 23:00:00
70124,3154,11.2,PMTEOM,0.0,2019-09-03 00:00:00
70125,3154,15.9,PMTEOM,0.0,2019-09-03 01:00:00
70126,3154,15.1,PMTEOM,0.0,2019-09-03 02:00:00
70127,3154,16.1,PMTEOM,0.0,2019-09-03 03:00:00
70128,3154,17.5,PMTEOM,0.0,2019-09-03 04:00:00
70129,3154,17.8,PMTEOM,0.0,2019-09-03 05:00:00
70130,3154,33.1,PMTEOM,0.0,2019-09-03 06:00:00
70131,3154,20.1,PMTEOM,0.0,2019-09-03 07:00:00
70132,3154,19.7,PMTEOM,0.0,2019-09-03 08:00:00
70133,3154,17.0,PMTEOM,0.0,2019-09-03 09:00:00
70134,3154,13.0,PMTEOM,0.0,2019-09-03 10:00:00
70135,3154,10.8,PMTEOM,0.0,2019-09-03 11:00:00
70136,3154,17.1,PMTEOM,0.0,2019-09-03 12:00:00
70137,3154,17.4,PMTEOM,0.0,2019-09-03 13:00:00
70138,3154,17.7,PMTEOM,0.0,2019-09-03 14:00:00
70139,3154,35.3,PMTEOM,0.0,2019-09-03 15:00:00
70140,3154,28.1,PMTEOM,0.0,2019-09-03 16:00:00
70141,3154,13.3,PMTEOM,0.0,2019-09-03 17:00:00
70142,3154,19.7,PMTEOM,0.0,2019-09-03 18:00:00
70143,3154,14.3,PMTEOM,0.0,2019-09-03 19:00:00
70144,3154,14.7,PMTEOM,0.0,2019-09-03 20:00:00
70145,3154,17.3,PMTEOM,0.0,2019-09-03 21:00:00
70146,3154,14.5,PMTEOM,0.0,2019-09-03 22:00:00
70147,3154,12.7,PMTEOM,0.0,2019-09-03 23:00:00
70148,3154,11.8,PMTEOM,0.0,2019-09-04 00:00:00
70149,3154,10.3,PMTEOM,0.0,2019-09-04 01:00:00
70150,3154,12.0,PMTEOM,0.0,2019-09-04 02:00:00
70151,3154,12.5,PMTEOM,0.0,2019-09-04 03:00:00
70152,3154,11.1,PMTEOM,0.0,2019-09-04 04:00:00
70153,3154,19.4,PMTEOM,0.0,2019-09-04 05:00:00
70154,3154,24.2,PMTEOM,0.0,2019-09-04 06:00:00
70155,3154,14.8,PMTEOM,0.0,2019-09-04 07:00:00
70156,3154,13.8,PMTEOM,0.0,2019-09-04 08:00:00
70157,3154,13.8,PMTEOM,0.0,2019-09-04 09:00:00
70158,3154,12.0,PMTEOM,0.0,2019-09-04 10:00:00
70159,3154,14.7,PMTEOM,0.0,2019-09-04 11:00:00
70160,3154,10.6,PMTEOM,0.0,2019-09-04 12:00:00
70161,3154,16.4,PMTEOM,0.0,2019-09-04 13:00:00
70162,3154,20.6,PMTEOM,0.0,2019-09-04 14:00:00
70163,3154,19.9,PMTEOM,0.0,2019-09-04 15:00:00
70164,3154,15.5,PMTEOM,0.0,2019-09-04 16:00:00
70165,3154,18.1,PMTEOM,0.0,2019-09-04 17:00:00
70166,3154,30.8,PMTEOM,0.0,2019-09-04 18:00:00
70167,3154,34.8,PMTEOM,0.0,2019-09-04 19:00:00
70168,3154,33.5,PMTEOM,0.0,2019-09-04 20:00:00
70169,3154,26.9,PMTEOM,0.0,2019-09-04 21:00:00
70170,3154,18.4,PMTEOM,0.0,2019-09-04 22:00:00
70171,3154,22.6,PMTEOM,0.0,2019-09-04 23:00:00
70172,3154,21.7,PMTEOM,0.0,2019-09-05 00:00:00
70173,3154,16.7,PMTEOM,0.0,2019-09-05 01:00:00
70174,3154,19.3,PMTEOM,0.0,2019-09-05 02:00:00
70175,3154,24.2,PMTEOM,0.0,2019-09-05 03:00:00
70176,3154,15.9,PMTEOM,0.0,2019-09-05 04:00:00
70177,3154,30.5,PMTEOM,0.0,2019-09-05 05:00:00
70178,3154,37.1,PMTEOM,0.0,2019-09-05 06:00:00
70179,3154,38.1,PMTEOM,0.0,2019-09-05 07:00:00
70180,3154,14.7,PMTEOM,0.0,2019-09-05 08:00:00
70181,3154,15.8,PMTEOM,0.0,2019-09-05 09:00:00
70182,3154,12.7,PMTEOM,0.0,2019-09-05 10:00:00
70183,3154,4.3,PMTEOM,0.0,2019-09-05 12:00:00
70184,3154,5.5,PMTEOM,0.0,2019-09-05 13:00:00
70185,3154,14.6,PMTEOM,0.0,2019-09-05 14:00:00
70186,3154,71.1,PMTEOM,0.0,2019-09-05 15:00:00
70187,3154,8.9,PMTEOM,0.0,2019-09-05 16:00:00
70188,3154,21.9,PMTEOM,0.0,2019-09-05 17:00:00
70189,3154,15.4,PMTEOM,0.0,2019-09-05 18:00:00
70190,3154,11.5,PMTEOM,0.0,2019-09-05 19:00:00
70191,3154,6.1,PMTEOM,0.0,2019-09-05 20:00:00
70192,3154,6.1,PMTEOM,0.0,2019-09-05 21:00:00
70193,3154,6.0,PMTEOM,0.0,2019-09-05 22:00:00
70194,3154,6.4,PMTEOM,0.0,2019-09-05 23:00:00
70195,3154,5.5,PMTEOM,0.0,2019-09-06 00:00:00
70196,3154,6.6,PMTEOM,0.0,2019-09-06 01:00:00
70197,3154,6.8,PMTEOM,0.0,2019-09-06 02:00:00
70198,3154,7.6,PMTEOM,0.0,2019-09-06 03:00:00
70199,3154,8.5,PMTEOM,0.0,2019-09-06 04:00:00
70200,3154,10.8,PMTEOM,0.0,2019-09-06 05:00:00
70201,3154,13.0,PMTEOM,0.0,2019-09-06 06:00:00
70202,3154,13.4,PMTEOM,0.0,2019-09-06 07:00:00
70203,3154,13.5,PMTEOM,0.0,2019-09-06 08:00:00
70204,3154,13.3,PMTEOM,0.0,2019-09-06 09:00:00
70205,3154,13.1,PMTEOM,0.0,2019-09-06 10:00:00
70206,3154,12.8,PMTEOM,0.0,2019-09-06 11:00:00
